link,sentence_number,article_number,text,title
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_7,15,"”Aku memang rindu akan Sukrosono. Tapi, itu aku dapat menanggungnya. Karena aku tahu, sebentar atau lama, adikku pasti akan kembali ke pertapaan Jatisrana.”",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_8,15,"”Aku tahu kau sudah beranjak dewasa. Apakah kau berpikir, pertapaan Jatisrana ini terlalu sempit bagimu untuk mencari seorang yang bisa menjadi pendamping hidupmu?”",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_9,15,"”Bukan, ayah. Aku masih senang, hidup bersamamu dan adikku di pertapaan Jatisrana.”",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_10,15,"”Lalu, apa yang membuatmu sedih? Mengapa kau menyembunyikan isi hatimu terhadap ayahmu?” desak Begawan Swandagni.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_11,15,"Sumantri diam. Sudah lama sebenarnya ia menyimpan keinginannya. Bahkan, ketika Sukrosono belum pergi ke Taranggana Sekar, ia sudah mau mengutarakan keinginannya itu, tetapi ia tidak berani. Ia berpikir, mungkin setelah adiknya pergi, ia baru berani. Ternyata berlama-lama juga ia menyimpannya. Mungkin sekarang ini saatnya yang tepat untuk mengatakannya, sebelum adiknya pulang lagi ke Jatisrana.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_12,15,"”Ayah, aku sangat bahagia di Jatisrana. Tapi, tak mungkin aku tinggal di sini untuk selamanya. Aku ingin pergi dan mengabdikan diri sebagai seorang kesatria,” kata Sumantri menabahkan dirinya.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_13,15,"”Itu adalah keinginan yang luhur, mengapa engkau menyembunyikannya bagiku?” tanya Begawan Swandagni, sebelum ia berpikir lebih panjang lagi.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_14,15,"”Ayah, aku tak ingin adikku tahu tentang kepergianku. Sekarang ia sedang tak ada di Jatisrana, inilah saatnya aku pergi mengejar cita-citaku,” kata Sumantri tanpa ragu.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_15,15,"”Mengapa kau harus pergi sendiri? Kau tahu, adikmu tak mau berpisah darimu lagi. Kau bisa pergi berdua bersamanya, Sumantri,” pinta Begawan Swandagni.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_16,15,"”Tidak ayah, kiranya engkau tahu, mengapa aku harus pergi sendiri.”",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_17,15,"Begawan Swandagni segera memaklumi, mengapa Sumantri tak mau mengajak adiknya. Katanya, ”Aku tahu, kau malu membawa adikmu. Namun, betapa pun buruk rupanya, dia adalah saudaramu sedarah. Janganlah kau menambah dosaku, Sumantri. Ajaklah dia.” Sejenak ia terdiam. Dan ia tertunduk sedih.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_18,15,"
    Aku tahu, kau malu membawa adikmu. Namun, betapapun buruk rupanya, dia adalah saudaramu sedarah.
  ",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_19,15,"”Sumantri, adikmu bertahan hidup hanya agar ia bisa bertemu denganmu. Segala derita ditanggungnya karena ia tak mau memadamkan harapannya, suatu saat ia akan dapat menemukanmu. Kedatangannya kembali juga telah menghapuskan segala kesalahan yang kusesali sejak ia tak ada bersamaku. Betapa tega hatimu meninggalkannya. Betapa tega pula kau menghidupkan kembali kesalahanku, yang sudah terhapus sejak kau berdua boleh tinggal bersamaku di Jatisrana,” kata Begawan Swandagni terbata-bata.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_20,15,"”Ayah, kenapa kau lebih membela Sukrosono? Tidakkah aku juga anakmu? Ketika kau sendiri, akulah yang selalu menemanimu. Sekarang, ketika aku ingin pergi mengejar cita-citaku, mengapa kau tega menghalangi aku?” balas Sumantri.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_21,15,"Begawan Swandagni tersentak. Ia tak pernah membayangkan, Sumantri berani berkata-kata dengan demikian apa adanya dan tegas. Pasti ada sesuatu yang terpendam dalam, sampai ia berkata-kata demikian. Begawan Swandagni teringat kembali ketika Sukrosono ingin pergi ke Taranggana Sekar. Jelas tergambar, waktu itu Sumantri kelihatan bersikap dingin, dan amat menahan diri. Dengan apa adanya, tanpa kata-kata bersayap, ia menolak ajakan adiknya untuk pergi bersama ke Taranggana Sekar. Sekarang menjadi jelas, mengapa itu dulu terjadi. Sumantri tinggal menunggu waktu, kapan ia akan pergi. Inilah waktu yang ditunggu-tunggunya. Terdengar suara daun-daun berguguran di pelataran Jatisrana. Dan burung-burung berhenti menyanyi, larut dalam sunyi. Sedih mencekam hati Begawan Swandagni. Ada sesuatu yang tak dapat lagi ditahannya untuk hilang dari dirinya, dan kembali kematian seakan makin terasa mendekatinya.",anak bajang mengayun bulan bagian 54
https://www.kompas.id/baca/bebas-akses/2021/11/20/anak-bajang-mengayun-bulan-bagian-54,kalimat_22,15,"”Sumantri, pada siapa engkau hendak pergi mengabdi?” tanya Begawan Swandagni memecah kesunyian hatinya.",anak bajang mengayun bulan bagian 54
